receipt_id,store_id,product_id,sale_date,qty,unit_price,discount_pct
R2526845,3,1076,2025-07-24,2,67.0,0.0
R2535635,4,1044,2025-06-09,1,130.0,0.0
R2506473,2,1046,2025-12-02,6,292.0,0.0
R2501805,5,1094,2025-12-02,1,52.0,0.0
R2518562,2,1025,22/12/2025,2,46.0,0.0
R2522033,4,1032,2025-05-24,2,66.0,0.0
R2500457,4,1073,24/06/2025,6,22.0,0.0
R2529671,4,1094,2025-01-15,4,52.0,0.0
R2531410,2,1017,2025-01-04,1,111.0,0.0
R2510319,4,1053,2025-01-06,1,248.0,0.0
R2505250,1,1118,2025-01-12,2,231.0,0.0
R2527501,4,1032,2025-11-09,3,66.0,0.0
R2510282,2,1059,2025-08-10,2,303.0,0.0
R2527205,4,1025,2025-11-16,2,46.0,0.0
R2539855,2,1074,2025-01-11,2,78.0,0.0
R2529502,2,1073,2025-09-05,3,22.0,15.0
R2522936,2,1002,2025-07-05,3,44.0,0.0
R2527167,1,1044,2025-02-13,6,130.0,0.0
R2522849,2,1074,2025-09-12,2,78.0,0.0
R2535552,5,1106,2025-04-08,1,440.0,0.0
R2521842,2,1019,2025-07-10,1,47.0,0.0
R2514562,3,1048,2025-06-17,1,283.0,0.0
R2524497,1,1083,12/12/2025,1,61.0,0.0
R2526813,4,1044,2025-08-29,1,130.0,0.0
R2506077,3,1088,2025-02-22,1,40.0,0.0
R2513291,2,1073,2025-04-02,1,22.0,0.0
R2538371,2,1113,2025-03-29,1,107.0,0.0
R2507208,1,1084,25/04/2025,1,112.0,0.0
R2500080,4,1098,2025-09-21,1,90.0,0.0
R2501684,5,1044,2025-09-24,6,130.0,0.0
R2539798,4,1113,2025-01-11,1,107.0,0.0
R2504369,2,1074,2025-02-04,2,78.0,0.0
R2527716,1,1031,2025-06-03,1,33.0,0.0
R2519020,5,1067,2025-07-04,1,44.0,0.0
R2505097,5,1077,2025-04-01,6,32.0,0.0
R2523214,3,1032,2025-11-17,1,₹66,0.0
R2532177,4,1094,2025-04-16,6,52.0,0.0
R2528920,4,1086,2025-10-09,6,66.0,0.0
R2528714,5,1048,08/06/2025,1,283.0,0.0
R2503009,5,1066,2025-05-02,4,78.0,0.0
R2522759,4,1118,09/04/2025,4,231.0,0.0
R2524045,1,1044,2025-11-08,1,130.0,0.0
R2530376,2,1094,2025-11-01,1,52.0,0.0
R2518469,2,1039,2025-09-13,4,₹249,0.0
R2525394,2,1068,2025-05-15,1,28.0,0.0
R2504712,1,1044,2025-03-07,1,130.0,0.0
R2510684,2,1032,02/04/2025,3,66.0,0.0
R2511452,3,1077,2025-12-19,2,32.0,0.0
R2503768,1,1094,2025-08-05,2,52.0,0.0
R2534521,3,1094,2025-03-02,1,52.0,0.0
R2505183,5,1030,2025-07-30,3,72.0,0.0
R2516329,4,1077,2025-09-04,2,32.0,0.0
R2520855,3,1113,02/04/2025,2,107.0,0.0
R2539897,1,1077,2025-10-24,3,32.0,0.0
R2516298,4,1032,2025-10-08,1,66.0,0.0
R2523613,5,1077,03/08/2025,4,32.0,0.0
R2536470,4,1017,2025-03-21,6,111.0,0.0
R2523566,4,1073,18/01/2025,1,22.0,0.0
R2501044,2,1017,2025-06-07,1,111.0,0.0
R2520493,4,1094,2025-11-10,4,52.0,0.0
R2525143,2,1049,2025-10-01,1,348.0,0.0
R2505904,1,1098,2025-05-01,1,90.0,0.0
R2538651,2,1076,2025-11-20,1,₹67,0.0
R2534638,3,1063,2025-10-25,2,76.0,0.0
R2534266,3,1049,2025-08-23,3,348.0,0.0
R2530460,2,1049,2025-08-14,2,348.0,0.0
R2504921,2,1072,2025-01-13,2,28.0,0.0
R2539072,3,1119,2025-08-03,2,220.0,0.0
R2533863,4,1046,2025-01-11,1,292.0,0.0
R2528964,4,1061,2025-06-02,1,313.0,0.0
R2537567,2,1113,02/05/2025,1,107.0,0.0
R2525134,1,1094,2025-09-22,1,52.0,0.0
R2524330,1,1076,2025-05-20,4,67.0,0.0
R2534370,3,1076,2025-11-16,4,67.0,0.0
R2523234,5,1077,2025-05-22,6,32.0,0.0
R2522806,5,1077,16/08/2025,2,32.0,0.0
R2504888,5,1003,2025-10-28,2,82.0,0.0
R2501045,3,1104,2025-02-25,2,₹209,0.0
R2503481,3,1053,31/08/2025,3,248.0,0.0
R2500500,1,1025,2025-07-25,2,46.0,0.0
R2521316,4,1022,2025-12-13,1,37.0,0.0
R2529427,4,1080,2025-03-08,1,25.0,0.0
R2529661,4,1032,2025-03-19,4,66.0,0.0
R2523502,4,1049,2025-05-06,3,348.0,0.0
R2505578,4,1046,2025-04-17,2,292.0,0.0
R2529751,1,1031,2025-10-20,1,33.0,0.0
R2517429,2,1077,2025-03-08,2,32.0,0.0
R2532755,3,1094,2025-08-06,1,52.0,0.0
R2508682,2,1044,2025-06-01,1,130.0,0.0
R2526309,3,1084,2025-03-29,6,112.0,0.0
R2509565,5,1075,2025-07-12,1,34.0,0.0
R2534319,5,1093,2025-07-29,2,42.0,
R2511058,5,1077,16/08/2025,3,32.0,0.0
R2505966,1,1077,2025-10-04,3,32.0,0.0
R2508057,2,1073,2025-02-07,3,22.0,0.0
R2508578,3,1077,2025-10-23,1,32.0,0.0
R2505430,3,1077,2025-07-01,2,32.0,0.0
R2509985,3,1084,26/07/2025,1,112.0,0.0
R2533809,3,1087,2025-10-07,1,99.0,0.0
R2532419,3,1074,21/09/2025,1,78.0,0.0
R2539175,2,1094,2025-10-17,2,52.0,0.0
R2515605,4,1113,2025-01-18,2,107.0,0.0
R2526020,5,1032,2025-08-09,2,66.0,0.0
R2523906,2,1037,2025-01-11,1,150.0,0.0
R2537396,4,1067,2025-05-24,6,44.0,0.0
R2505019,1,1077,2025-09-26,1,32.0,0.0
R2509500,4,1094,2025-04-11,1,₹52,0.0
R2504024,2,1119,2025-03-23,3,220.0,0.0
R2508815,5,1074,2025-01-18,4,78.0,0.0
R2507282,2,1067,2025-10-29,1,44.0,0.0
R2525116,4,1055,2025-11-23,1,320.0,0.0
R2521965,2,1020,28/05/2025,2,64.0,0.0
R2527051,3,1032,2025-12-04,2,66.0,0.0
R2537656,2,1074,2025-01-30,3,78.0,0.0
R2519004,3,1017,2025-10-10,1,₹111,0.0
R2506797,1,1049,2025-12-29,1,348.0,0.0
R2509647,3,1094,2025-10-23,2,52.0,0.0
R2529308,3,1094,2025-10-11,1,52.0,0.0
R2525127,4,1055,2025-10-21,2,320.0,0.0
R2517171,4,1008,2025-02-20,1,136.0,0.0
R2516703,1,1077,2025-06-02,1,32.0,0.0
R2528350,2,1094,2025-09-12,1,52.0,0.0
R2530851,1,1084,2025-10-14,1,112.0,0.0
R2503883,2,1049,26/07/2025,1,348.0,0.0
R2500910,2,1077,2025-10-27,1,32.0,0.0
R2516828,3,1032,2025-07-11,1,66.0,0.0
R2523143,1,1015,2025-02-21,1,132.0,0.0
R2525470,2,1044,2025-07-15,1,130.0,0.0
R2535019,4,1094,2025-06-10,1,52.0,0.0
R2536510,4,1113,2025-09-24,1,107.0,0.0
R2507813,5,1084,2025-10-11,2,112.0,0.0
R2536620,1,1106,2025-07-07,2,440.0,0.0
R2503157,4,1110,2025-05-14,3,385.0,0.0
R2505869,2,1044,2025-10-08,2,130.0,0.0
R2524670,4,1013,2025-01-23,2,119.0,0.0
R2523223,3,1046,05/09/2025,-3,292.0,0.0
R2522195,4,1023,2025-03-07,6,46.0,0.0
R2516508,4,1017,03/05/2025,2,111.0,0.0
R2603014,4,1073,2025-09-13,1,22.0,25.0
R2538969,1,1077,2025-11-03,2,32.0,0.0
R2521890,3,1037,2025-04-09,6,150.0,0.0
R2521686,3,1017,20/08/2025,3,111.0,0.0
R2515839,1,1029,2025-01-26,4,72.0,0.0
R2528482,5,1067,2025-07-09,2,44.0,0.0
R2526878,2,1094,2025-08-07,6,52.0,0.0
R2525300,2,1051,03/02/2025,4,130.0,0.0
R2513692,4,1066,2025-06-27,2,78.0,0.0
R2512941,1,1014,2025-02-15,1,49.0,0.0
R2530527,4,1086,2025-05-18,6,66.0,0.0
R2510086,3,1082,2025-03-20,1,66.0,0.0
R2509987,5,1046,2025-10-13,1,292.0,0.0
R2502330,5,1053,2025-11-22,4,248.0,0.0
R2502843,1,1094,2025-07-18,3,52.0,0.0
R2538257,2,1023,2025-06-28,1,46.0,0.0
R2534317,4,1098,2025-03-23,6,90.0,0.0
R2501905,5,1032,2025-06-20,2,66.0,0.0
R2514056,1,1077,2025-11-24,3,32.0,0.0
R2536378,5,1032,14/06/2025,6,66.0,0.0
R2522833,3,1073,27/02/2025,4,22.0,0.0
R2510533,2,1088,05/02/2025,1,40.0,0.0
R2528979,4,1017,2025-03-25,1,111.0,0.0
R2538872,1,1017,2025-03-18,2,111.0,0.0
R2519593,5,1094,2025-08-23,2,52.0,0.0
R2534310,2,1066,02/07/2025,2,78.0,0.0
R2502468,1,1067,18/05/2025,6,44.0,0.0
R2518244,1,1073,2025-01-31,1,22.0,0.0
R2517498,3,1024,2025-04-27,1,88.0,0.0
R2510964,2,1085,2025-03-13,4,114.0,0.0
R2529418,2,1113,2025-03-01,6,107.0,0.0
R2535192,3,1112,2025-09-11,6,151.0,0.0
R2524885,3,1064,2025-02-27,1,24.0,0.0
R2503501,3,1056,2025-02-13,4,99.0,0.0
R2532432,4,1115,2025-11-04,2,198.0,0.0
R2525597,2,1064,2025-03-21,2,24.0,0.0
R2506398,1,1046,2025-04-19,6,292.0,0.0
R2538086,1,1077,2025-10-14,4,32.0,0.0
R2500306,5,1094,2025-07-27,1,52.0,0.0
R2502472,2,1030,30/10/2025,3,72.0,0.0
R2506026,2,1098,2025-02-20,1,90.0,0.0
R2509470,5,1022,2025-09-11,2,37.0,0.0
R2519930,3,1074,2025-12-09,1,78.0,0.0
R2510752,5,1032,2025-02-12,1,66.0,0.0
R2530022,5,1012,2025-05-21,1,46.0,0.0
R2501106,4,1044,2025-06-23,4,130.0,0.0
R2530811,5,1024,2025-10-09,1,88.0,0.0
R2503185,4,1076,2025-10-12,4,₹67,0.0
R2515480,4,1057,2025-06-24,4,120.0,0.0
R2521719,3,1076,2025-12-09,4,67.0,0.0
R2526332,3,1009,2025-07-29,3,111.0,0.0
R2511127,3,1094,22/02/2025,1,52.0,0.0
R2517163,2,1077,2025-11-25,4,32.0,
R2514788,2,1094,2025-10-15,1,₹52,0.0
R2509200,4,1032,12/09/2025,2,₹66,0.0
R2531354,2,1043,2025-02-07,2,168.0,0.0
R2539962,5,1053,2025-09-25,6,248.0,0.0
R2519062,5,1023,2025-05-05,3,46.0,0.0
R2527743,5,1021,2025-12-18,1,29.0,0.0
R2513445,3,1017,2025-02-14,1,111.0,0.0
R2500284,4,1040,2025-11-04,2,190.0,0.0
R2531472,1,1044,2025-12-28,1,130.0,0.0
R2506164,2,1074,2025-07-19,2,78.0,0.0
R2535600,4,1005,2025-12-27,2,94.0,0.0
R2514462,4,1109,2025-03-26,6,₹352,0.0
R2511323,2,1113,2025-11-15,2,107.0,0.0
R2538448,4,1101,14/03/2025,1,368.0,0.0
R2600024,4,1077,2025-04-29,2,32.0,10.0
R2512523,2,1018,25/01/2025,6,139.0,0.0
R2522241,3,1063,2025-10-26,1,76.0,0.0
R2523577,4,1049,2025-02-11,1,348.0,0.0
R2532155,4,1008,2025-03-03,1,136.0,0.0
R2536991,2,1079,2025-03-13,1,26.0,0.0
R2525356,4,1004,2025-11-28,2,66.0,0.0
R2530446,3,1013,2025-09-07,6,119.0,0.0
R2518206,1,1069,2025-10-13,1,22.0,0.0
R2531790,5,1110,25/11/2025,2,385.0,0.0
R2519844,1,1103,26/05/2025,3,398.0,0.0
R2518643,2,1077,11/10/2025,4,32.0,10.0
R2507025,5,1032,2025-02-03,4,66.0,0.0
R2530099,4,1026,2025-12-02,1,83.0,0.0
R2501289,3,1032,2025-11-21,4,66.0,0.0
R2539337,4,1013,2025-11-15,4,119.0,0.0
R2501209,2,1076,2025-01-09,4,67.0,0.0
R2520822,2,1038,2025-06-02,2,₹224,0.0
R2530226,2,1084,2025-08-01,1,112.0,0.0
R2538916,1,1017,2025-11-23,4,111.0,0.0
R2525448,5,1094,2025-01-19,1,52.0,0.0
R2529606,2,1073,2025-02-12,1,₹22,0.0
R2527453,1,1023,2025-12-07,1,46.0,0.0
R2537836,3,1032,2025-08-28,4,66.0,0.0
R2530053,4,1118,2025-11-28,6,231.0,0.0
R2508175,3,1088,2025-07-23,1,40.0,0.0
R2512624,3,1078,21/06/2025,4,45.0,0.0
R2532220,4,1036,2025-02-08,4,175.0,0.0
R2514829,4,1072,03/05/2025,1,28.0,0.0
R2531572,2,1098,2025-10-11,4,90.0,0.0
R2534111,3,1097,2025-03-27,4,₹64,0.0
R2526200,1,1098,2025-02-08,1,90.0,0.0
R2501248,4,1088,2025-09-10,1,40.0,0.0
R2502936,1,1078,21/09/2025,2,45.0,0.0
R2519561,4,1114,2025-10-08,1,89.0,0.0
R2600030,4,1077,2025-04-27,4,32.0,10.0
R2528474,3,1014,2025-12-05,2,49.0,0.0
R2507076,2,1030,2025-12-02,3,72.0,0.0
R2503674,3,1017,2025-09-21,1,111.0,0.0
R2531606,2,1041,2025-06-03,2,274.0,0.0
R2525491,5,1017,2025-03-15,1,111.0,0.0
R2517093,2,1077,2025-11-08,1,32.0,0.0
R2521343,5,1094,2025-06-22,3,52.0,0.0
R2524195,4,1032,23/10/2025,1,66.0,0.0
R2516250,2,1077,2025-01-15,2,32.0,0.0
R2527732,1,1049,2025-09-14,6,₹348,0.0
R2527807,3,1094,2025-07-16,1,52.0,0.0
R2526560,2,1070,2025-12-04,3,48.0,0.0
R2538973,1,1077,2025-05-15,3,32.0,0.0
R2521408,4,1077,2025-05-22,2,32.0,0.0
R2508425,1,1044,2025-01-06,1,130.0,0.0
R2512296,3,1090,2025-06-17,1,70.0,0.0
R2600020,4,1077,2025-04-18,1,32.0,10.0
R2536166,4,1077,2025-02-15,1,32.0,0.0
R2502100,1,1073,2025-10-22,1,22.0,0.0
R2500706,4,1113,2025-08-31,6,107.0,0.0
R2522245,2,1001,2025-09-03,6,36.0,0.0
R2536228,2,1074,2025-05-20,3,78.0,0.0
R2521280,4,1017,2025-04-20,1,111.0,0.0
R2527849,3,1032,12/07/2025,4,66.0,0.0
R2519814,2,1014,2025-11-14,1,49.0,0.0
R2518535,2,1079,2025-02-08,1,26.0,0.0
R2525618,5,1094,2025-11-05,2,52.0,0.0
R2520692,2,1013,06/01/2025,1,119.0,0.0
R2533342,1,1086,2025-09-15,1,66.0,0.0
R2527243,3,1073,2025-02-17,1,22.0,0.0
R2518351,2,1076,2025-05-23,1,67.0,0.0
R2521871,5,1038,2025-03-29,2,224.0,0.0
R2527229,2,1078,2025-01-09,4,45.0,0.0
R2523981,5,1036,04/09/2025,1,₹175,0.0
R2519180,3,1055,2025-03-25,4,320.0,0.0
R2500035,3,1017,26/01/2025,6,111.0,0.0
R2503923,5,1005,2025-01-21,3,94.0,0.0
R2513995,4,1094,2025-08-02,3,52.0,0.0
R2518553,5,1017,2025-06-26,1,111.0,0.0
R2505580,3,1046,2025-03-17,1,292.0,0.0
R2524724,4,1079,28/06/2025,6,26.0,0.0
R2523305,2,1094,13/11/2025,1,52.0,0.0
R2533705,3,1114,2025-12-17,2,89.0,0.0
R2505657,3,1020,2025-07-15,1,64.0,0.0
R2536143,2,1017,2025-03-02,3,111.0,0.0
R2513376,1,1094,2025-09-08,1,52.0,0.0
R2509691,4,1009,2025-01-12,1,111.0,0.0
R2536308,4,1014,2025-09-09,2,49.0,0.0
R2504611,1,1077,2025-08-12,2,32.0,0.0
R2530070,1,1092,2025-08-08,1,72.0,0.0
R2511661,4,1104,07/12/2025,2,209.0,0.0
R2523813,2,1013,2025-02-28,3,119.0,0.0
R2531726,2,1077,2025-07-05,6,32.0,0.0
R2507697,2,1046,2025-02-04,1,292.0,0.0
R2516742,1,1053,2025-12-19,3,248.0,0.0
R2512136,2,1005,07/06/2025,1,94.0,0.0
R2516039,1,1065,2025-10-19,1,29.0,0.0
R2509972,5,1113,2025-10-02,6,107.0,0.0
R2532317,1,1031,2025-01-18,2,₹33,0.0
R2502231,2,1056,2025-11-10,1,99.0,0.0
R2520025,2,1006,2025-06-25,1,36.0,0.0
R2508099,3,1017,2025-10-07,1,111.0,0.0
R2503747,4,1094,2025-02-03,4,52.0,0.0
R2511180,1,1017,2025-06-12,2,111.0,0.0
R2528236,3,1094,2025-11-26,3,52.0,0.0
R2529410,4,1032,2025-01-26,3,66.0,0.0
R2536454,1,1077,2025-01-21,1,32.0,0.0
R2529365,2,1046,09/04/2025,1,292.0,0.0
R2502778,2,1073,2025-02-26,1,22.0,0.0
R2508745,2,1094,2025-11-20,4,52.0,0.0
R2513273,5,1029,2025-12-06,4,72.0,0.0
R2503316,4,1118,04/05/2025,1,231.0,0.0
R2533320,1,1026,2025-05-10,1,83.0,0.0
R2514210,5,1014,2025-08-28,1,49.0,0.0
R2508572,1,1040,2025-06-09,1,190.0,0.0
R2538667,1,1077,2025-05-24,3,32.0,0.0
R2525552,3,1091,2025-05-09,2,117.0,0.0
R2500449,2,1094,2025-09-07,3,52.0,0.0
R2528443,2,1076,2025-09-13,1,67.0,0.0
R2521229,5,1094,2025-03-18,1,52.0,0.0
R2530642,3,1077,2025-11-09,4,32.0,0.0
R2504538,4,1086,2025-09-29,1,66.0,0.0
R2528716,3,1004,2025-06-28,2,66.0,0.0
R2515345,1,1066,2025-09-25,1,78.0,0.0
R2502927,5,1093,2025-05-23,1,42.0,0.0
R2536191,5,1049,2025-01-29,3,348.0,0.0
R2537489,1,1049,2025-08-31,1,348.0,0.0
R2515787,1,1104,2025-06-02,1,209.0,0.0
R2507493,4,1088,2025-09-05,1,40.0,0.0
R2508839,4,1019,2025-07-04,6,47.0,0.0
R2532726,2,1043,11/11/2025,3,168.0,0.0
R2533890,3,1094,2025-03-07,2,52.0,0.0
R2514034,3,1029,29/07/2025,3,72.0,0.0
R2523211,2,1025,2025-12-29,3,46.0,0.0
R2509068,4,1066,2025-07-04,1,78.0,
R2539739,2,1094,2025-08-06,3,52.0,0.0
R2516526,3,1088,2025-12-31,1,40.0,0.0
R2532288,4,1086,2025-04-12,1,66.0,0.0
R2526492,2,1077,2025-01-17,2,32.0,0.0
R2514526,3,1035,2025-08-05,2,229.0,0.0
R2532862,1,1094,2025-03-01,1,52.0,0.0
R2521220,2,1094,2025-11-03,2,52.0,0.0
R2516100,2,1032,03/06/2025,1,66.0,0.0
R2500777,3,1094,2025-12-29,2,₹52,0.0
R2504119,5,1094,2025-11-16,2,52.0,0.0
R2518950,4,1014,2025-02-19,1,49.0,0.0
R2519239,4,1077,2025-08-30,3,32.0,0.0
R2505487,4,1109,2025-05-15,2,352.0,0.0
R2510591,2,1015,2025-04-18,6,132.0,0.0
R2501970,2,1094,09/02/2025,1,52.0,0.0
R2530200,4,1073,2025-12-01,1,22.0,0.0
R2511505,5,1094,2025-05-20,3,52.0,0.0
R2520108,3,1094,2025-05-11,2,₹52,0.0
R2507377,3,1094,28/12/2025,2,52.0,0.0
R2537319,3,1076,2025-07-25,1,67.0,0.0
R2509352,2,1001,2025-10-24,1,36.0,0.0
R2527420,4,1074,2025-02-23,1,78.0,0.0
R2524092,3,1017,2025-09-28,6,111.0,0.0
R2526833,4,1077,2025-06-28,2,32.0,0.0
R2530622,1,1044,2025-10-04,4,130.0,0.0
R2520747,5,1058,2025-03-16,2,₹114,0.0
R2515072,3,1056,2025-06-01,6,99.0,0.0
R2538671,1,1094,2025-11-15,2,52.0,0.0
R2506426,3,1067,28/09/2025,1,44.0,0.0
R2516359,4,1067,2025-12-07,1,44.0,0.0
R2518880,5,1077,2025-03-19,3,32.0,0.0
R2508658,2,1013,2025-10-10,1,119.0,0.0
R2520185,2,1017,2025-05-25,1,111.0,0.0
R2515686,2,1098,2025-05-16,1,90.0,0.0
R2513933,2,1032,2025-12-12,2,66.0,0.0
R2529797,5,1046,2025-03-16,1,292.0,0.0
R2521127,2,1049,2025-10-16,3,348.0,0.0
R2526748,3,1100,2025-04-29,1,327.0,0.0
R2534198,4,1021,2025-05-28,2,29.0,0.0
R2518260,2,1077,2025-07-27,1,32.0,0.0
R2501214,4,1113,2025-04-23,3,107.0,0.0
R2505733,1,1058,2025-06-30,3,114.0,0.0
R2501955,4,1017,2025-03-04,4,111.0,0.0
R2512435,4,1017,2025-09-23,1,111.0,0.0
R2501447,5,1109,2025-06-05,3,352.0,0.0
R2525698,4,1017,14/05/2025,6,111.0,0.0
R2524236,1,1094,2025-06-13,1,52.0,0.0
R2524007,2,1094,2025-12-25,2,52.0,0.0
R2534221,2,1046,2025-10-13,3,₹292,0.0
R2533002,2,1066,28/01/2025,4,78.0,0.0
R2513515,3,1120,2025-02-22,1,209.0,0.0
R2538080,1,1076,18/04/2025,6,67.0,0.0
R2523396,2,1094,2025-02-13,4,52.0,0.0
R2534060,2,1046,2025-10-28,1,292.0,0.0
R2538041,4,1104,2025-04-27,1,209.0,0.0
R2514389,2,1017,2025-12-31,1,111.0,0.0
R2535584,5,1113,2025-06-06,1,107.0,0.0
R2533158,3,1094,2025-07-12,1,52.0,0.0
R2512888,4,1066,2025-06-21,1,78.0,0.0
R2507269,4,1098,16/02/2025,1,90.0,0.0
R2523511,1,1044,28/09/2025,1,130.0,0.0
R2535603,4,1077,20/07/2025,1,32.0,0.0
R2503958,1,1005,07/05/2025,1,94.0,0.0
R2518296,2,1077,2025-09-10,1,32.0,0.0
R2508294,5,1017,2025-10-27,1,111.0,0.0
R2538360,4,1114,2025-01-04,2,89.0,0.0
R2526318,3,1066,2025-08-25,2,₹78,0.0
R2511460,4,1084,2025-08-14,1,₹112,0.0
R2511301,1,1046,2025-07-28,1,292.0,0.0
R2515969,3,1093,2025-09-01,4,42.0,0.0
R2505402,4,1044,2025-12-14,6,130.0,0.0
R2512390,3,1077,2025-02-05,2,32.0,0.0
R2502761,2,1004,2025-11-14,1,66.0,0.0
R2507147,1,1093,2025-10-08,1,42.0,0.0
R2525666,3,1026,2025-01-08,3,83.0,0.0
R2517153,2,1094,2025-11-18,1,52.0,0.0
R2520966,2,1095,2025-04-11,2,56.0,0.0
R2513357,2,1094,2025-03-08,1,52.0,0.0
R2533471,1,1094,2025-03-30,2,52.0,0.0
R2506900,5,1077,2025-10-25,1,32.0,0.0
R2532638,2,1082,2025-01-26,1,66.0,0.0
R2511940,3,1094,2025-10-29,1,52.0,0.0
R2534321,4,1032,2025-10-21,6,66.0,0.0
R2536272,4,1104,2025-08-07,2,209.0,0.0
R2528505,5,1073,07/12/2025,1,22.0,0.0
R2532581,4,1041,2025-06-08,2,274.0,0.0
R2505692,4,1077,2025-02-06,2,32.0,0.0
R2528639,1,1076,2025-06-16,1,67.0,0.0
R2523062,2,1008,2025-08-30,4,136.0,0.0
R2530685,5,1094,2025-05-13,1,52.0,0.0
R2536504,2,1113,2025-07-11,4,₹107,0.0
R2518808,1,1073,2025-06-15,1,22.0,0.0
R2528530,2,1005,2025-03-23,2,94.0,0.0
R2509879,4,1076,2025-05-01,1,67.0,0.0
R2520266,4,1076,2025-07-01,1,67.0,0.0
R2533404,5,1092,2025-10-04,1,72.0,0.0
R2530659,1,1076,2025-02-26,6,67.0,0.0
R2505762,3,1094,2025-08-01,2,52.0,0.0
R2536145,2,1077,09/08/2025,2,32.0,0.0
R2522832,3,1103,2025-07-12,4,398.0,0.0
R2504785,2,1072,2025-01-30,2,28.0,0.0
R2531255,1,1077,2025-03-22,3,32.0,0.0
R2533541,1,1039,2025-04-06,1,249.0,0.0
R2502697,3,1049,2025-10-05,6,348.0,0.0
R2510222,5,1046,2025-10-31,1,292.0,0.0
R2504533,2,1017,2025-04-12,4,111.0,0.0
R2529022,1,1077,2025-11-07,1,32.0,0.0
R2528911,3,1038,2025-01-08,4,224.0,0.0
R2517619,1,1086,2025-06-14,3,₹66,0.0
R2523839,1,1094,2025-07-02,1,52.0,0.0
R2500069,1,1077,2025-05-16,4,32.0,0.0
R2503162,4,1087,2025-08-19,6,99.0,0.0
R2533493,2,1074,2025-02-23,3,78.0,0.0
R2527573,5,1077,2025-04-12,1,32.0,0.0
R2507061,3,1094,04/03/2025,1,52.0,0.0
R2516648,5,1032,2025-07-18,3,66.0,0.0
R2508972,4,1080,2025-07-27,2,25.0,0.0
R2523549,2,1032,2025-06-13,1,66.0,0.0
R2527031,4,1066,30/09/2025,2,78.0,0.0
R2534484,5,1060,30/05/2025,1,145.0,0.0
R2507454,2,1113,2025-01-11,3,107.0,0.0
R2519186,2,1042,2025-07-27,2,93.0,0.0
R2535595,5,1017,2025-10-04,4,111.0,0.0
R2514760,1,1068,2025-06-15,2,28.0,0.0
R2519634,4,1094,2025-04-06,1,52.0,0.0
R2527315,2,1079,2025-08-10,6,26.0,0.0
R2514609,3,1032,2025-01-24,3,66.0,0.0
R2513126,4,1098,2025-01-08,6,90.0,0.0
R2514729,5,1076,2025-07-12,2,67.0,0.0
R2503158,4,1109,2025-06-07,2,352.0,0.0
R2527762,2,1017,2025-10-23,2,111.0,0.0
R2502486,2,1073,2025-03-28,1,22.0,0.0
R2537362,2,1044,2025-04-08,1,130.0,0.0
R2535931,4,1077,2025-10-23,4,32.0,0.0
R2516630,4,1080,2025-11-21,1,25.0,0.0
R2502538,1,1084,2025-12-24,2,112.0,0.0
R2511166,2,1017,2025-08-30,2,111.0,0.0
R2509871,3,1032,2025-06-01,4,66.0,0.0
R2515401,4,1017,2025-04-17,4,111.0,0.0
R2539582,5,1055,2025-11-09,3,320.0,0.0
R2527441,5,1094,2025-11-19,6,52.0,0.0
R2513718,1,1077,2025-02-19,6,32.0,0.0
R2533662,4,1066,2025-02-23,1,78.0,0.0
R2538720,5,1073,2025-01-26,2,22.0,0.0
R2511623,2,1015,2025-03-15,1,132.0,0.0
R2539972,1,1113,2025-01-06,4,107.0,0.0
R2538959,3,1116,2025-01-15,2,313.0,0.0
R2508308,2,1038,2025-07-29,2,224.0,0.0
R2501823,1,1094,2025-10-24,2,52.0,0.0
R2504725,4,1094,2025-07-29,2,52.0,0.0
R2527575,1,1094,2025-10-18,4,52.0,0.0
R2500380,5,1110,11/10/2025,1,385.0,0.0
R2525276,5,1017,2025-08-12,2,111.0,0.0
R2513465,3,1073,2025-04-04,1,22.0,0.0
R2532728,5,1083,2025-08-22,2,61.0,0.0
R2502037,2,1075,2025-03-23,1,34.0,0.0
R2515104,1,1073,2025-07-30,1,22.0,0.0
R2508062,2,1100,2025-12-26,4,327.0,0.0
R2508498,3,1017,2025-01-19,1,111.0,0.0
R2509788,5,1044,2025-05-20,1,130.0,0.0
R2534178,4,1032,2025-06-22,2,66.0,0.0
R2509978,5,1084,2025-12-04,3,112.0,0.0
R2531407,4,1032,2025-04-08,6,66.0,0.0
R2509940,2,1059,2025-08-28,2,303.0,0.0
R2506720,4,1039,2025-05-31,4,249.0,0.0
R2521133,2,1036,2025-03-04,1,175.0,0.0
R2527924,2,1005,2025-01-10,4,94.0,0.0
R2504430,4,1113,30/04/2025,1,107.0,0.0
R2507809,2,1001,22/07/2025,1,36.0,0.0
R2510760,1,1094,16/06/2025,3,52.0,0.0
R2539114,4,1073,2025-10-25,2,22.0,0.0
R2536170,3,1032,2025-03-03,2,66.0,0.0
R2513024,4,1094,10/03/2025,3,52.0,0.0
R2538115,5,1009,2025-09-30,2,₹111,0.0
R2525099,5,1032,2025-05-21,4,66.0,0.0
R2530703,5,1004,06/02/2025,4,66.0,0.0
R2507863,1,1024,2025-12-31,4,88.0,0.0
R2500117,4,1094,2025-11-07,3,52.0,0.0
R2523998,4,1017,2025-05-19,2,111.0,0.0
R2503971,1,1083,30/09/2025,3,61.0,0.0
R2525215,3,1098,2025-10-18,6,90.0,0.0
